object,confidence,count_gap,variability,difficulty
449,0.35006723,0.011392921,0.019058948,hard
45,0.3702922,0.09388119,0.018556776,hard
450,0.9655154,0.95071507,0.100941084,easy
451,0.9645055,0.94871193,0.10070149,hard
452,0.8357582,0.72959936,0.073184356,hard
453,0.48741308,0.07724103,0.035381928,hard
454,0.44224623,0.16851759,0.020683242,hard
455,0.9718973,0.9627294,0.10246829,easy
456,0.7548254,0.59949523,0.0588386,hard
457,0.51516426,0.35097736,0.024395753,hard
458,0.45995447,0.020254016,0.035270054,hard
459,0.96551514,0.9504971,0.1009417,easy
46,0.507585,0.08225736,0.03931304,hard
460,0.73918307,0.566689,0.05661954,hard
461,0.4233584,0.027783602,0.02750057,hard
462,0.9723584,0.9631558,0.10257995,easy
463,0.82843053,0.7118787,0.07194183,hard
464,0.729032,0.51992506,0.056380723,hard
465,0.35416582,0.028458774,0.02038092,hard
466,0.9713699,0.9618619,0.102341115,easy
467,0.9693782,0.95970815,0.10186003,easy
468,0.7245364,0.5211697,0.055313982,hard
469,0.7026974,0.54082316,0.049844284,hard
47,0.42155787,0.07223898,0.02470682,hard
470,0.8675307,0.8261625,0.07893256,hard
471,0.60694045,0.30291712,0.042202283,hard
472,0.97078407,0.9616233,0.10219883,easy
473,0.971301,0.96207625,0.102323994,easy
474,0.4727365,0.07493615,0.03254403,hard
475,0.9711864,0.96192014,0.10229632,easy
476,0.59475625,0.37100846,0.036152087,hard
477,0.42823893,0.04193282,0.026701503,hard
478,0.5844684,0.39426416,0.03459212,hard
479,0.96463126,0.94841975,0.10073312,hard
48,0.3483448,0.034430265,0.020036351,hard
480,0.97034556,0.9608708,0.10209341,easy
481,0.7394933,0.54176885,0.05772507,hard
482,0.77802134,0.6889693,0.06166793,hard
483,0.39337164,0.05463019,0.021258269,hard
484,0.83301795,0.72459257,0.072674684,hard
485,0.964517,0.94866663,0.10070449,hard
486,0.968696,0.9588558,0.101695605,easy
487,0.8407003,0.7352941,0.07418648,hard
488,0.5676854,0.37138957,0.032751035,hard
489,0.56698173,0.37305105,0.0328315,hard
49,0.7440481,0.58191216,0.057247736,hard
490,0.9718292,0.9626793,0.102451675,easy
491,0.7428784,0.5479809,0.058212057,hard
492,0.39300057,0.1005266,0.017793987,hard
493,0.47443593,0.05167961,0.035144255,hard
494,0.69291383,0.5338639,0.04834492,hard
495,0.9061531,0.8671708,0.087290436,hard
496,0.845153,0.7405831,0.075097576,hard
497,0.97262067,0.96338165,0.10264367,easy
498,0.8305789,0.7186081,0.072269425,hard
499,0.96574813,0.95050627,0.100998454,easy
5,0.9707101,0.96128,0.102181464,easy
50,0.96877265,0.9590493,0.101713926,easy
500,0.97037345,0.9608392,0.102100186,easy
501,0.7813921,0.6434848,0.063328385,hard
502,0.73946416,0.5695084,0.056558955,hard
503,0.71324396,0.5042683,0.05359131,hard
504,0.74440426,0.5631581,0.0579042,hard
505,0.72064877,0.53916305,0.053836964,hard
506,0.5744842,0.37879905,0.033578437,hard
507,0.8560354,0.7827281,0.07678277,hard
508,0.97217065,0.9630717,0.10253427,easy
509,0.7050049,0.4881875,0.052553996,hard
51,0.9693859,0.95977044,0.101861775,easy
510,0.9708727,0.96152884,0.10222059,easy
511,0.96094954,0.9437482,0.099854454,hard
512,0.8207623,0.7002423,0.07049649,hard
513,0.7639939,0.5844905,0.061452374,hard
514,0.82083565,0.7007543,0.07050052,hard
515,0.7134692,0.5045363,0.053631626,hard
516,0.8854716,0.8154819,0.083048604,hard
517,0.97138345,0.9621328,0.102344,easy
518,0.9703466,0.96084416,0.10209377,easy
519,0.97021925,0.9606535,0.10206298,easy
52,0.970153,0.96061325,0.102047004,easy
520,0.97191894,0.9627837,0.102473445,easy
521,0.9713298,0.96207535,0.102330975,easy
522,0.9691778,0.95949644,0.10181161,easy
523,0.97022814,0.96077174,0.10206485,easy
524,0.70571524,0.48980194,0.05263043,hard
525,0.7235132,0.5378536,0.054354988,hard
526,0.8451164,0.74629945,0.07495619,hard
527,0.743668,0.56261444,0.05775007,hard
528,0.7117151,0.50434923,0.053248677,hard
529,0.96585333,0.95146984,0.101021096,easy
53,0.970153,0.96061325,0.102047004,easy
530,0.8153206,0.7060104,0.069130264,hard
531,0.97189564,0.96274316,0.10246779,easy
532,0.8086875,0.7276783,0.06724911,hard
533,0.6003892,0.39001006,0.036153797,hard
534,0.9693043,0.9596993,0.101842076,easy
535,0.83868134,0.72937715,0.07386517,hard
536,0.77881926,0.6423924,0.06271995,hard
537,0.4695652,0.051956624,0.034272008,hard
538,0.32797545,0.018906593,0.019816047,hard
539,0.49991995,0.061839193,0.039709043,hard
54,0.6039201,0.40621352,0.036401913,hard
540,0.79137915,0.7031151,0.06415331,hard
541,0.8078276,0.7301845,0.06718425,hard
542,0.4648592,0.042859316,0.03418621,hard
543,0.47321683,0.30945244,0.021092024,hard
544,0.8748622,0.8357026,0.080429204,hard
545,0.75722325,0.60426164,0.059190765,hard
546,0.96579826,0.95075756,0.10100987,easy
547,0.7135554,0.50604343,0.05357567,hard
548,0.7533398,0.5986112,0.058664754,hard
549,0.97079885,0.96144176,0.10220272,easy
55,0.72219247,0.50940645,0.055343807,hard
550,0.9712449,0.9619623,0.102310516,easy
551,0.6903954,0.4885365,0.049335293,hard
552,0.72131187,0.5042839,0.055402845,hard
553,0.73293734,0.5564622,0.055651695,hard
554,0.58113074,0.4396206,0.030864757,hard
555,0.86747885,0.8151987,0.07903266,hard
556,0.8383075,0.7517564,0.073396735,hard
557,0.72848386,0.53274614,0.055661242,hard
558,0.7349881,0.5304988,0.057228383,hard
559,0.96571535,0.9508425,0.10098936,easy
56,0.970153,0.96061325,0.102047004,easy
560,0.9714314,0.9623173,0.10235542,easy
561,0.968648,0.9588274,0.10168414,easy
562,0.734845,0.6194559,0.05469326,hard
563,0.9655154,0.95071507,0.100941084,easy
564,0.6362847,0.52405465,0.038530648,hard
565,0.59863013,0.37721872,0.03606201,hard
566,0.83528244,0.74332905,0.072799526,hard
567,0.71926755,0.5122358,0.054538652,hard
568,0.9704633,0.96107984,0.102121636,easy
569,0.970769,0.96136814,0.10219565,easy
57,0.6119817,0.42094395,0.038095407,hard
570,0.7372359,0.53549504,0.057504594,hard
571,0.6225787,0.45235768,0.03834921,hard
572,0.96970636,0.960133,0.101939075,easy
573,0.97034556,0.9608708,0.10209341,easy
574,0.8432086,0.75515866,0.07435865,hard
575,0.9698267,0.96031886,0.101968065,easy
576,0.58296406,0.4053452,0.032877654,hard
577,0.5479546,0.3070883,0.030671306,hard
578,0.77802134,0.6889693,0.06166793,hard
579,0.745021,0.5908452,0.057101257,hard
58,0.97041523,0.96099097,0.10211013,easy
580,0.78520185,0.6516053,0.06391344,hard
581,0.9696853,0.96005493,0.101934135,easy
582,0.47349468,0.047320366,0.03538273,hard
583,0.9659878,0.95098656,0.10105538,easy
584,0.40296412,0.10683796,0.01848396,hard
585,0.32334143,0.030045658,0.013704816,hard
586,0.6113104,0.42009252,0.038008165,hard
587,0.61531305,0.43603104,0.03757735,hard
588,0.835526,0.7091366,0.07367435,hard
589,0.69600916,0.45501164,0.052297916,hard
59,0.9694492,0.95983356,0.101877056,easy
590,0.62114185,0.46711716,0.037398696,hard
591,0.38083452,0.046791345,0.019076975,hard
592,0.35804886,0.02823618,0.01859932,hard
593,0.36177316,0.055594087,0.018301418,hard
594,0.72485536,0.54270184,0.054443426,hard
595,0.9696426,0.96002066,0.10192381,easy
596,0.4727365,0.07493615,0.03254403,hard
597,0.73702884,0.5350401,0.057477713,hard
598,0.5274158,0.11997858,0.040010486,hard
599,0.26549202,0.024050504,0.009979704,hard
6,0.811505,0.73641896,0.06772772,hard
60,0.96877265,0.9590493,0.101713926,easy
600,0.35952568,0.07697192,0.01808963,hard
601,0.96300364,0.94756764,0.100340314,hard
602,0.46147633,0.02643162,0.03494727,hard
603,0.70686376,0.49192703,0.05278004,hard
604,0.76728296,0.676863,0.05947205,hard
605,0.33624578,0.014730006,0.0198304,hard
606,0.9656983,0.95096636,0.1009849,easy
607,0.46030062,0.042544335,0.03306178,hard
608,0.7469707,0.57191145,0.05811633,hard
609,0.45340666,0.07791707,0.028455183,hard
61,0.507585,0.08225736,0.03931304,hard
610,0.9664284,0.9561222,0.10115023,easy
611,0.93165326,0.912376,0.09298005,hard
612,0.8106355,0.6915489,0.06840367,hard
613,0.9668249,0.9533345,0.101252496,easy
614,0.9657129,0.9525828,0.100983694,easy
615,0.57734144,0.26332825,0.03863725,hard
616,0.6439985,0.49909803,0.04056137,hard
618,0.36727518,0.08096686,0.018566195,hard
619,0.96913344,0.95925516,0.10180128,easy
62,0.7382233,0.53931594,0.057549298,hard
620,0.51348686,0.10042271,0.038800146,hard
621,0.96482176,0.9544798,0.10076397,ambiguous
622,0.50135225,0.09657481,0.036484826,hard
623,0.9598941,0.9494696,0.099583946,hard
624,0.31635916,0.012220949,0.016676493,hard
625,0.69787633,0.46956196,0.051909253,hard
626,0.94532627,0.9273473,0.09615199,hard
627,0.96913344,0.95925516,0.10180128,easy
628,0.9661098,0.95251304,0.10108058,easy
629,0.9634464,0.9528618,0.10043435,ambiguous
63,0.70986044,0.5118709,0.05250578,hard
630,0.96642137,0.95352066,0.10115374,easy
631,0.5955105,0.43091393,0.034112982,hard
632,0.3260281,0.02231425,0.013812773,hard
633,0.96264035,0.952224,0.10024076,ambiguous
634,0.31635916,0.012220949,0.016676493,hard
635,0.63224965,0.36487865,0.043513745,hard
636,0.81726116,0.70590854,0.06962162,hard
637,0.69109666,0.47318706,0.05020839,hard
638,0.6145301,0.48843282,0.035029802,hard
639,0.49021366,0.103990644,0.033443555,hard
64,0.9697936,0.96035874,0.10195993,easy
640,0.8944057,0.84473073,0.084757224,hard
641,0.9637996,0.95315236,0.10051918,ambiguous
642,0.34496695,0.08867711,0.0155326305,hard
643,0.75815153,0.69026166,0.05744546,hard
644,0.9661424,0.95336306,0.101086244,easy
645,0.29787058,0.010904878,0.014027004,hard
646,0.6241205,0.32895398,0.044112492,hard
647,0.9633991,0.95266956,0.100423545,ambiguous
648,0.7047317,0.5171469,0.05117068,hard
649,0.82271194,0.7859162,0.069595665,hard
65,0.83552706,0.725349,0.073235035,hard
650,0.71841013,0.51885617,0.054031566,hard
651,0.8263981,0.7610325,0.07060205,hard
652,0.9664284,0.9561222,0.10115023,easy
653,0.5077838,0.1722723,0.031259514,hard
654,0.9663264,0.95253736,0.10113328,easy
655,0.6081722,0.4795643,0.034187347,hard
656,0.76212806,0.617414,0.0598923,hard
657,0.82354265,0.7254741,0.07053283,hard
658,0.80372506,0.6989864,0.06669169,hard
659,0.5848569,0.24952173,0.041343413,hard
66,0.970153,0.96061325,0.102047004,easy
660,0.9626965,0.95173645,0.100255415,hard
661,0.6774352,0.46577406,0.04762424,hard
662,0.3148438,0.03261733,0.015616838,hard
663,0.9512765,0.9394011,0.09753969,hard
664,0.3236328,0.0077501833,0.014865036,hard
665,0.9664092,0.95346516,0.10115092,easy
666,0.720084,0.5176465,0.054481782,hard
667,0.55354995,0.22188473,0.036759667,hard
668,0.96591294,0.95199513,0.10103408,easy
669,0.79409856,0.6430923,0.066123836,hard
67,0.507585,0.08225736,0.03931304,hard
670,0.9654997,0.9511242,0.10093603,easy
671,0.97315943,0.9632181,0.10277472,easy
672,0.798562,0.705979,0.06549103,hard
673,0.96622366,0.9532896,0.101106234,easy
674,0.8788428,0.8513814,0.08120878,hard
675,0.7609597,0.61950207,0.059555896,hard
676,0.8244267,0.7879073,0.06993722,hard
677,0.37112126,0.12057385,0.015254818,hard
678,0.9666901,0.95661354,0.10121264,easy
679,0.3549982,0.06692317,0.0143620595,hard
68,0.7537282,0.5927259,0.05884004,hard
680,0.7086337,0.50304353,0.052606475,hard
681,0.94535697,0.92623943,0.09616389,hard
682,0.31577513,0.0130850375,0.015150481,hard
683,0.6004223,0.28310552,0.042185783,hard
684,0.742952,0.55884355,0.05774287,hard
685,0.9669772,0.95282906,0.1012911,easy
686,0.72852004,0.55723876,0.05471363,hard
687,0.49046677,0.10384336,0.033506192,hard
688,0.9657129,0.9525828,0.100983694,easy
689,0.94513917,0.9268501,0.09610998,hard
69,0.48596188,0.0456039,0.03827484,hard
690,0.56171757,0.37363243,0.030030351,hard
691,0.9525853,0.94284755,0.0978463,hard
692,0.96613556,0.95245194,0.10108692,easy
693,0.69996804,0.46831286,0.052450724,hard
694,0.87066543,0.8312932,0.07950477,hard
695,0.31140742,0.050340325,0.0105695035,hard
696,0.84834224,0.7775003,0.075157195,hard
697,0.853918,0.8053675,0.076032035,hard
698,0.44244525,0.021533847,0.03142178,hard
699,0.9661098,0.95251304,0.10108058,easy
7,0.9696426,0.96002066,0.10192381,easy
70,0.9694798,0.959911,0.101884335,easy
700,0.71113473,0.527102,0.052131675,hard
701,0.5250125,0.17634621,0.034415722,hard
702,0.48744717,0.12455332,0.031064736,hard
703,0.8212508,0.7720283,0.06935657,hard
704,0.38452387,0.1861446,0.013391243,hard
705,0.4829722,0.08498606,0.033799686,hard
706,0.9641011,0.95104015,0.10059628,hard
707,0.9635226,0.95166636,0.10045463,hard
708,0.48829952,0.0904963,0.034407143,hard
709,0.9664092,0.95346516,0.10115092,easy
71,0.83552706,0.725349,0.073235035,hard
710,0.96310556,0.9506602,0.100356564,hard
711,0.5168283,0.16374677,0.033797085,hard
712,0.45023972,0.02684772,0.032630183,hard
713,0.4570571,0.042544067,0.032439753,hard
714,0.67048955,0.44861692,0.04700121,hard
715,0.5442353,0.20990083,0.035786588,hard
716,0.9646927,0.9520344,0.100737326,ambiguous
717,0.73373073,0.56109464,0.05573234,hard
718,0.96264035,0.952224,0.10024076,ambiguous
719,0.96518576,0.954968,0.10085111,easy
72,0.73293734,0.5564622,0.055651695,hard
720,0.9661424,0.95336306,0.101086244,easy
721,0.8525741,0.80129164,0.075777024,hard
722,0.9424485,0.92781085,0.09547216,hard
723,0.69246244,0.5132494,0.048727494,hard
724,0.7689301,0.69661,0.05962602,hard
725,0.94565696,0.9261462,0.09623625,hard
726,0.72104186,0.5423614,0.053702075,hard
727,0.96548903,0.95099247,0.10093369,easy
728,0.9621646,0.95171845,0.10012656,hard
729,0.9657129,0.9525828,0.100983694,easy
73,0.96608627,0.9509879,0.101079375,easy
730,0.65184504,0.49524957,0.041633695,hard
731,0.96650577,0.95314103,0.1011753,easy
732,0.9579601,0.94664305,0.099124424,hard
733,0.7683632,0.6585663,0.0600491,hard
734,0.94027436,0.92444,0.09496791,hard
735,0.94544894,0.9256282,0.09618837,hard
736,0.45838937,0.078712136,0.029271223,hard
737,0.439883,0.07817182,0.025881026,hard
738,0.9440597,0.92673534,0.09585256,hard
739,0.30512345,0.04959935,0.012898946,hard
74,0.36327857,0.07706848,0.018380694,hard
740,0.7324371,0.5667891,0.05518301,hard
741,0.96622366,0.9532896,0.101106234,easy
742,0.5579866,0.2016556,0.039339565,hard
743,0.75623035,0.63365024,0.05815323,hard
744,0.6804806,0.47490895,0.047847047,hard
745,0.32245964,0.0009576082,0.01683152,hard
746,0.29258195,0.00393039,0.016172625,hard
747,0.9630709,0.9522473,0.100344755,ambiguous
748,0.9631541,0.9525911,0.100364126,ambiguous
749,0.95316166,0.94143486,0.09798542,hard
75,0.40077966,0.07100862,0.02024917,hard
750,0.5522718,0.30002716,0.031288,hard
751,0.65018004,0.4100231,0.044714686,hard
752,0.70979947,0.5536762,0.050894655,hard
753,0.6744081,0.47632113,0.046532087,hard
754,0.45212585,0.035915166,0.032007746,hard
755,0.9588266,0.9476498,0.09933059,hard
756,0.572093,0.23304406,0.03984172,hard
757,0.47863162,0.043179214,0.036892507,hard
758,0.52688885,0.18185976,0.034465082,hard
759,0.9647523,0.952444,0.1007509,ambiguous
76,0.9694798,0.959911,0.101884335,easy
760,0.45340666,0.07791707,0.028455183,hard
761,0.77614444,0.65182644,0.06191339,hard
762,0.7770829,0.67221314,0.06162913,hard
763,0.9666703,0.953377,0.10121473,easy
764,0.7872216,0.67880285,0.06358225,hard
765,0.6671461,0.44861096,0.04628221,hard
766,0.9634011,0.95289385,0.10042337,ambiguous
767,0.966284,0.95601773,0.10111529,easy
768,0.81557935,0.7043793,0.06927137,hard
769,0.741924,0.57910466,0.056820426,hard
77,0.507585,0.08225736,0.03931304,hard
770,0.73163295,0.531626,0.05640854,hard
771,0.8049583,0.6698528,0.06773734,hard
772,0.9746966,0.96427715,0.10314875,easy
773,0.59710246,0.30083746,0.04017494,hard
774,0.8208873,0.71908116,0.07007209,hard
775,0.6792961,0.47163686,0.047764804,hard
776,0.85990614,0.80060655,0.077410474,hard
777,0.46378145,0.010771573,0.037084747,hard
778,0.9668871,0.9566118,0.101260304,easy
779,0.7677961,0.618705,0.06101779,hard
78,0.9688861,0.9591014,0.10174145,easy
780,0.70927787,0.50575733,0.052619062,hard
781,0.5774686,0.41648734,0.030828055,hard
782,0.42089272,0.1665321,0.017098375,hard
783,0.96475095,0.952217,0.100751035,ambiguous
784,0.29959163,0.0029325783,0.014698414,hard
785,0.8436042,0.7884699,0.07394998,hard
786,0.9457528,0.92751074,0.09625369,hard
787,0.51672494,0.2636343,0.026932226,hard
788,0.9634604,0.9527144,0.10043811,ambiguous
789,0.79518056,0.6894267,0.06513335,hard
79,0.507585,0.08225736,0.03931304,hard
790,0.9575159,0.94638884,0.09901824,hard
791,0.33459386,0.024505168,0.013458293,hard
792,0.50988734,0.14139035,0.034252755,hard
793,0.7338482,0.6414834,0.053437702,hard
794,0.96106976,0.9499796,0.099865526,hard
796,0.7188377,0.51948285,0.054097474,hard
797,0.9597966,0.94715196,0.09956452,hard
798,0.96570134,0.9520987,0.100982495,easy
799,0.4782414,0.08190879,0.033057194,hard
8,0.83697754,0.7261921,0.07355072,hard
80,0.5929065,0.4573422,0.032313354,hard
800,0.81734514,0.7043044,0.0695974,hard
801,0.9721485,0.9635169,0.10252757,easy
802,0.94457287,0.9272178,0.09597385,hard
803,0.35259,0.0089996755,0.01728871,hard
804,0.8817595,0.85004354,0.08185212,hard
805,0.29965982,0.012512207,0.012955094,hard
806,0.44077054,0.018152833,0.03144433,hard
807,0.9704156,0.9601426,0.102111176,easy
808,0.85137385,0.7994199,0.075530864,hard
809,0.9634011,0.95289385,0.10042337,ambiguous
81,0.507585,0.08225736,0.03931304,hard
810,0.9664284,0.9561222,0.10115023,easy
811,0.95811933,0.94683564,0.09916245,hard
812,0.3229695,0.062004566,0.013345597,hard
813,0.5499847,0.3955307,0.027337924,hard
814,0.41411176,0.003296107,0.027867801,hard
815,0.9661098,0.95251304,0.10108058,easy
816,0.56966895,0.39615136,0.031816714,hard
817,0.74749637,0.58770645,0.057736322,hard
818,0.96528673,0.9523005,0.10088082,easy
819,0.7102668,0.5244159,0.052012473,hard
82,0.489192,0.08220753,0.035279058,hard
820,0.48991948,0.10348281,0.033433553,hard
821,0.9721485,0.9635169,0.10252757,easy
822,0.83498615,0.7675424,0.0723365,hard
823,0.96451724,0.9515268,0.10069603,hard
824,0.7100891,0.5053712,0.052816052,hard
825,0.9626315,0.95186365,0.10023952,hard
826,0.4805232,0.1464813,0.028282467,hard
827,0.7856069,0.64261013,0.06420535,hard
828,0.6267993,0.35176775,0.04316541,hard
829,0.7267217,0.5985897,0.052925836,hard
83,0.96966445,0.96000445,0.10192918,easy
830,0.9668249,0.9533345,0.101252496,easy
831,0.9599426,0.9489981,0.09959658,hard
832,0.96622366,0.9532896,0.101106234,easy
833,0.96636117,0.9533676,0.10113971,easy
834,0.9631541,0.9525911,0.100364126,ambiguous
835,0.5202967,0.2682427,0.027426839,hard
836,0.9660822,0.9529292,0.10107277,easy
837,0.7746751,0.70193505,0.060585193,hard
838,0.8238746,0.7263279,0.07058537,hard
839,0.9634104,0.9526339,0.10042603,ambiguous
84,0.5912343,0.38415736,0.03499039,hard
840,0.9645871,0.95113957,0.10071378,hard
841,0.7666367,0.6832128,0.05936521,hard
842,0.8467057,0.7933423,0.074596964,hard
843,0.5816488,0.4115768,0.03188886,hard
844,0.9749255,0.9641393,0.103205144,easy
845,0.965556,0.9509037,0.10095066,easy
846,0.5073661,0.32987887,0.024024887,hard
847,0.9744757,0.9639495,0.1030953,easy
848,0.873328,0.83610386,0.08010205,hard
849,0.5093161,0.2248801,0.02799932,hard
85,0.9688861,0.9591014,0.10174145,easy
850,0.5662459,0.24907681,0.03742872,hard
851,0.7022382,0.489161,0.051866416,hard
852,0.7639633,0.6349661,0.059830632,hard
853,0.44418553,0.023206681,0.031630296,hard
855,0.9616108,0.9507597,0.099995054,hard
856,0.63332736,0.52501196,0.03769657,hard
857,0.50187826,0.09428659,0.036823466,hard
858,0.9634011,0.95289385,0.10042337,ambiguous
859,0.35459006,0.08027956,0.012978324,hard
86,0.6816336,0.52150244,0.046569884,hard
860,0.3153233,0.007453382,0.018954795,hard
861,0.86955273,0.832411,0.07929823,hard
862,0.9628513,0.9520979,0.1002919,ambiguous
863,0.711467,0.55982417,0.05105097,hard
864,0.9591533,0.9478054,0.099409156,hard
865,0.7713025,0.63850504,0.061177153,hard
866,0.5261861,0.1752154,0.034809217,hard
867,0.7351542,0.54614246,0.05654088,hard
868,0.32243338,0.02925551,0.016486712,hard
869,0.6466253,0.4977666,0.040694144,hard
87,0.47259486,0.1342743,0.027906617,hard
870,0.96482176,0.9544798,0.10076397,ambiguous
871,0.9555392,0.9439213,0.09854938,hard
872,0.69619864,0.54734623,0.048274085,hard
873,0.95599353,0.94453174,0.098657,hard
874,0.95108414,0.9390364,0.09749476,hard
875,0.32988438,0.020110846,0.017408833,hard
876,0.49605292,0.16739315,0.02934596,hard
877,0.46680337,0.11256051,0.028031021,hard
878,0.696803,0.49651465,0.050346836,hard
879,0.3830438,0.14771931,0.014359216,hard
88,0.73253256,0.5611317,0.05551309,hard
880,0.5246846,0.34472293,0.024739755,hard
881,0.378736,0.021695882,0.019823808,hard
882,0.96913344,0.95925516,0.10180128,easy
883,0.9649505,0.9520408,0.10079996,ambiguous
884,0.68880033,0.4798473,0.049400885,hard
885,0.30860642,0.031518847,0.010252438,hard
886,0.4758762,0.07014066,0.033583496,hard
887,0.96463734,0.9522353,0.10072353,ambiguous
888,0.96482176,0.9544798,0.10076397,ambiguous
889,0.7665525,0.6308373,0.060355663,hard
89,0.4770673,0.1434421,0.027994115,hard
890,0.8153572,0.7373103,0.06852931,hard
891,0.67829084,0.43163252,0.04963453,hard
892,0.257981,0.028143883,0.00580471,hard
893,0.8141046,0.69066757,0.06922678,hard
894,0.71945715,0.5392483,0.05338917,hard
895,0.96285385,0.95207477,0.100292586,ambiguous
896,0.5548501,0.35041335,0.029682761,hard
897,0.9618067,0.95089626,0.10004205,hard
898,0.9672858,0.9571776,0.1013561,easy
899,0.73315096,0.5935492,0.054405652,hard
9,0.507585,0.08225736,0.03931304,hard
90,0.7603021,0.63026667,0.05907839,hard
900,0.9659344,0.95231223,0.10103846,easy
901,0.33419997,0.041789412,0.012423456,hard
902,0.9639536,0.9514487,0.100559525,hard
903,0.49021366,0.103990644,0.033443555,hard
904,0.64170504,0.39405873,0.04380449,hard
905,0.9623866,0.9497686,0.10018423,hard
906,0.94421315,0.9272843,0.09588744,hard
907,0.32449535,0.014300793,0.016952286,hard
908,0.32949492,0.010378063,0.017096363,hard
91,0.72219247,0.50940645,0.055343807,hard
910,0.9721143,0.9629311,0.10252026,easy
911,0.7171496,0.5336573,0.053210687,hard
912,0.9645871,0.95113957,0.10071378,hard
913,0.9626315,0.95186365,0.10023952,hard
914,0.9583008,0.94713795,0.09920539,hard
915,0.64629364,0.4027151,0.04429447,hard
916,0.96729547,0.95726556,0.10135831,easy
917,0.9673017,0.957272,0.1013599,easy
918,0.9769662,0.97094864,0.1036945,easy
919,0.6021428,0.45211935,0.03486468,hard
92,0.35553998,0.07946515,0.015406721,hard
920,0.97147727,0.96217644,0.102366276,easy
921,0.5005857,0.16903648,0.030221421,hard
922,0.5752653,0.2549673,0.038817525,hard
923,0.9609448,0.950148,0.09983577,hard
924,0.66903603,0.4452216,0.04684378,hard
925,0.9615939,0.94974095,0.09999267,hard
926,0.96556604,0.9521703,0.10094909,easy
927,0.67186046,0.4504205,0.047206476,hard
928,0.9449404,0.9254286,0.096067786,hard
929,0.94507843,0.92606336,0.096098065,hard
93,0.40630025,0.09808475,0.019558096,hard
930,0.9481645,0.93572587,0.096807726,hard
931,0.9637016,0.9507302,0.10050013,hard
932,0.9582162,0.94691736,0.09918554,hard
933,0.44477955,0.013513833,0.032824423,hard
934,0.95418906,0.9422988,0.09822951,hard
935,0.4733824,0.08059248,0.032105602,hard
936,0.94544894,0.9256282,0.09618837,hard
937,0.3703612,0.15612933,0.011992035,hard
938,0.9634011,0.95289385,0.10042337,ambiguous
939,0.96518576,0.954968,0.10085111,easy
94,0.73293734,0.5564622,0.055651695,hard
940,0.8418683,0.74651355,0.07419665,hard
941,0.96474475,0.9543158,0.10074561,ambiguous
942,0.9612692,0.9498336,0.09991397,hard
943,0.9618067,0.95089626,0.10004205,hard
944,0.7442725,0.5861025,0.057071034,hard
945,0.9677674,0.9577001,0.10147256,easy
947,0.51043963,0.15596288,0.03308419,hard
948,0.5362039,0.3664834,0.027309474,hard
949,0.9634011,0.95289385,0.10042337,ambiguous
95,0.8013564,0.64801866,0.06763982,hard
950,0.6625345,0.4315625,0.046166524,hard
951,0.5169657,0.20737687,0.030456614,hard
952,0.96254104,0.9517548,0.10021761,hard
953,0.9662742,0.95312357,0.10111901,easy
954,0.9664092,0.95346516,0.10115092,easy
955,0.9626315,0.95186365,0.10023952,hard
956,0.5637099,0.20050758,0.040720735,hard
957,0.70398736,0.4801165,0.052724406,hard
958,0.7102755,0.5072946,0.052767325,hard
959,0.5298479,0.14774284,0.037904356,hard
96,0.36075458,0.0360623,0.019162871,hard
960,0.9653086,0.9514876,0.10088833,easy
961,0.9664092,0.95346516,0.10115092,easy
962,0.4064805,0.18969777,0.016718669,hard
963,0.68835783,0.45296884,0.050678607,hard
964,0.8938069,0.84953594,0.08460059,hard
965,0.52651125,0.2842126,0.029081147,hard
966,0.96630937,0.9561918,0.10112105,easy
967,0.9681664,0.9582028,0.10156811,easy
969,0.96650577,0.95314103,0.1011753,easy
97,0.96931547,0.9596783,0.10184482,easy
970,0.96251315,0.9502675,0.10021371,hard
971,0.3449707,0.0827719,0.014266428,hard
972,0.630745,0.37926787,0.042326007,hard
973,0.51279926,0.12647206,0.03613947,hard
974,0.9640773,0.9513227,0.1005898,hard
975,0.46476203,0.046518326,0.03370695,hard
976,0.8410244,0.7608011,0.07379404,hard
977,0.55108476,0.21119317,0.03705242,hard
978,0.65018004,0.4100231,0.044714686,hard
979,0.9609448,0.950148,0.09983577,hard
98,0.7983603,0.7159946,0.0652546,hard
980,0.9667932,0.9565965,0.10123779,easy
981,0.9721485,0.9635169,0.10252757,easy
982,0.9634011,0.95289385,0.10042337,ambiguous
983,0.7021356,0.4765215,0.052497283,hard
984,0.7625121,0.6127154,0.06004749,hard
985,0.96522564,0.9547291,0.10086128,easy
986,0.35673696,0.08541921,0.01775505,hard
987,0.76407963,0.62155163,0.060168147,hard
988,0.94482285,0.929913,0.09602495,hard
989,0.96445024,0.9539596,0.10067482,ambiguous
99,0.7394933,0.54176885,0.05772507,hard
990,0.49780455,0.2235542,0.025915995,hard
991,0.70876324,0.5216857,0.051806167,hard
992,0.696803,0.49651465,0.050346836,hard
993,0.55968285,0.28076106,0.0339278,hard
994,0.9667932,0.9565965,0.10123779,easy
995,0.7923547,0.64978737,0.06549415,hard
996,0.42507115,0.033537358,0.0268743,hard
997,0.9656241,0.95266163,0.10096194,easy
998,0.54462457,0.15940061,0.04012916,hard
999,0.72139364,0.5411776,0.053734824,hard
